Account,Allocation,BAL (raw),vlCVX (raw),Voting power (raw),BAL (rescaled),vlCVX (rescaled),Voting power (rescaled),Vote
0x6531cd56a27cedf3e4e0de6410ccb8cae529dac6,2089443202457609004341,24197377461192260000000,0,0,2089443202457609004341,0,0,-
0x786aa398183b169b1eeb95f376956f72146601fa,2082894026113384825294,0,78774505491409916430712,0,0,2082894026113384825294,0,-
0x6c5e1df7351356d60b7ba512817b9958949131ac,2073505746997268488485,23951600000023120000000,0,0,2073505746997268488485,0,0,-
0x35080415945e151e72738e2dcd727ad54edd5a9c,2063040669020482710039,0,77774967600885342108086,0,0,2063040669020482710039,0,-
0x8b096af1a5279242908347dfe7229c4fba8d8070,2048601281895633746899,0,77050011266311077633873,0,0,2048601281895633746899,0,-
0x1fbf5955b35728e650b56ef48ee9f3bd020164c8,2048569733967207866954,23568315416603178451880,0,0,2048569733967207866954,0,0,-
0xb618f903ad1d00d6f7b92f5b0954dcdc056fc533,2037316355047620845653,23395850333329887000000,0,0,2037316355047620845653,0,0,-
0x7f534820c3931b168b1a46e16f677ae9bc4914b6,2028503132828587467884,0,76043779999999998835847,0,0,2028503132828587467884,0,-
0x483f556fa515bfe3d015e71b65b7e3cc84815b8d,1998755433653662976212,22807293365680117858574,0,0,1998755433653662976212,0,0,-
0x941b4fdb4b1533ab2cc8b90ff0700f658b4aa642,1960508535576659141952,22227256210679990000000,0,0,1960508535576659141952,0,0,-
0x0991d02f28a5283338e9591cbf7de2eb25da46cd,1948708396623929957059,0,72081740000000005238689,0,0,1948708396623929957059,0,-
0xdb9bbe969d0c2fc68f15aadf31985daef7b63499,1947485441614650198972,22030608799070589157054,0,0,1947485441614650198972,0,0,-
0x23b6d8e09cb33b1550de19ac25cc3f41ae4603bb,1934157860472400728647,8188844379389855987,0,14794146345663653719,5213403139825744326,0,1928944457332574984321,Y
0xa23cb68780be74b254a5f7210ec6cf1c76289953,1906344739043971230785,0,70000000000000000000000,0,0,1906344739043971230785,0,-
0x5db5a82d59e30aa3d077727ddad04e1d3a6714f0,1905709603815452965137,21402762672995254000000,0,0,1905709603815452965137,0,0,-
0x5999865518c9de250b820762130ff7a7119a4558,1878474784536697242299,5479773261401157392,0,13774387586082649904,3857236675065095266,0,1874617547861632147033,Y
0xe6156d93fba1f2387fce5f50f1bb45ef51ed5f2b,1868671549182369062692,0,0,13665421684016880732,0,0,1868671549182369062692,Y
0xf6e2c94a609ca303964b65ec991a1a0d2991b961,1863235594828158127712,20769110741496813716367,0,0,1863235594828158127712,0,0,-
0x88b6cace7c485db4a33f4da78d10abce5820467f,1858300091400470137160,0,67657703225183315225877,0,0,1858300091400470137160,0,-
0xb820d495fb9a76be0088e06b871aa1b074c42c4b,1847699502280233673446,0,67143592674283179803751,0,0,1847699502280233673446,0,-
0x0df349273ba4cc7e3c77d1719a552fac31763513,1795770451339127703250,0,64639384821569125051610,0,0,1795770451339127703250,0,-
0xed99c6929bba505a2f1a65b9ca156a068fab6427,1791591643930951931907,0,64438905801791188423522,0,0,1791591643930951931907,0,-
0xc8034cd0b95655ea6dafbd8cd78bbe98f0b952ae,1760410652617569439826,0,62947927639943482063245,0,0,1760410652617569439826,0,-
0x47e6dac0fdb0e9de4a1070e1978aa6cbeeedc32f,1747850192695621444727,19072157065991963463603,0,0,1747850192695621444727,0,0,-
0x0059efca9d24bf579ee0314e7bc2569674aa42e2,1713549405909356437405,0,60723709510912478435785,0,0,1713549405909356437405,0,-
0x55b2d13031eb53831e3bb30a67f8d810e85a3d45,1709540564643175230231,0,60534366272535458847415,0,0,1709540564643175230231,0,-
0x7e4b4dc22111b84594d9b7707a8dcffd793d477a,1698196871607540060722,0,59999389999999999417923,0,0,1698196871607540060722,0,-
0xf70c1cb0a9833ba9613f054db71ab3eaf45060b6,1696738391745450826420,0,59930693313344519992825,0,0,1696738391745450826420,0,-
0x5bc87eb8fe7955e23a461aeaa93dffc308e9e449,1694379020152134216914,0,59819604889443646243308,0,0,1694379020152134216914,0,-
0x34d6dbd097f6b739c59d7467779549aea60e1f84,1684399895658965533585,0,59350319445994646230247,0,0,1684399895658965533585,0,-
0x3b96f42780993619e4b47b30387debbc98934220,1682718847480473414180,18130493180475171156637,0,0,1682718847480473414180,0,0,-
0xd759dd0d8f94e6e93334e2b0fc07a8781590190a,1681979963774775342245,0,59236657340226753149182,0,0,1681979963774775342245,0,-
0x0df0c5aeba738518e91854631ea38db449e06b1c,1679867711584837479677,0,59137491225599682366010,0,0,1679867711584837479677,0,-
0x4c963931f71e6b471a1e4876ead08871ba8059e2,1676020877024798892307,0,0,10410921313361937379,0,0,1676020877024798892307,N
0x5b63b4929094c6a68c39f787939b5b318c47272c,1669463686399554035233,0,58649649656048044562340,0,0,1669463686399554035233,0,-
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,1667613540719962202274,17913815190559133043280,0,0,1667613540719962202274,0,0,-
0x5e5633046a35c8b2842ded8bb91c6a4bb1cf4f08,1666160813965471561460,0,58494990479308988142293,0,0,1666160813965471561460,0,-
0xae2113de1cd10c5d626e902760638a4f5ae53d7a,1661119615290534284213,17820863668202180000000,0,0,1661119615290534284213,0,0,-
0x29c7b44e0584624c1e877d3ee0856520e2851ba6,1628283910894110704248,14437037671491387300193,3692669464108550528181,0,1418446346581457646607,209837564312653057641,0,-
0xb4dc4c7460c58e7652cd615675a1f707ebb67e9a,1620905701905184098876,7574464758002632969,0,9503558809724495404,4917204922556532409,0,1615988496982627566467,N
0xac0fce58b7bcec501d8a595580d948fdfd8c1877,1615031816145760330983,0,56113957150352558528539,0,0,1615031816145760330983,0,-
0x597568694fe6ee1b701ec8578bd57102c9a29abd,1614251615701525906843,0,56077816183100068883505,0,0,1614251615701525906843,0,-
0xd18327bb6d6de9241bed63bb5e78459325fbbd70,1608628535018865704842,0,55817512382548047753517,0,0,1608628535018865704842,0,-
0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,1607071865862729509900,17051971701726725000000,0,0,1607071865862729509900,0,0,-
0x38ec31504f48c7e944567904d519f4059be73387,1589320347903322726779,16801296543088927137433,0,0,1589320347903322726779,0,0,-
0x82a4697a45037c4ae1babd7af6c6d04254e4085a,1579782949956977290640,16667000000000000000000,0,0,1579782949956977290640,0,0,-
0xb370b2b6a9c4ce5c6860204758e889956cf80890,1579782949956977290640,16667000000000000000000,0,0,1579782949956977290640,0,0,-
0xb1e81d0107c5efe867ad850f73db3b21b442835a,1579220758556750070056,16659092172512817342067,0,0,1579220758556750070056,0,0,-
0x42d13efa958586ff2d3ec20956d44dad8da55864,1571408764879220598232,16549305276282007525878,0,0,1571408764879220598232,0,0,-
0xd292b72e5c787f9f7e092ab7802addf76930981f,1563246253265822133471,0,53727831814388038765173,0,0,1563246253265822133471,0,-
0xd71de1e67432858ca1e2ed80c0b2e8007ad940a0,1515615367427300043346,15770526982134172454499,0,0,1515615367427300043346,0,0,-
0x5c8898f8e0f9468d4a677887bc03ee2659321012,1511797155696567642735,0,51383161059144382306840,0,0,1511797155696567642735,0,-
0xfac01bf00180ff294915e840b4309b823b759f83,1510536256596240264116,0,51326028197072577313520,0,0,1510536256596240264116,0,-
0xa802704860ed515a6784a650bc15ad7d630d818d,1504495432009149681107,15616439999999999000000,0,0,1504495432009149681107,0,0,-
0xb1f530f9894e19446b5c6f315b1174d77449bcf6,1504035266911691905989,0,51031712930175002838951,0,0,1504035266911691905989,0,-
0xd34427950f74a15bd18d1be4cb3dd5dd65f9eb1f,1501524747268488454210,15575339845229552642215,0,0,1501524747268488454210,0,0,-
0x8376c688003a23472ebed4cb76b05fead6a145e6,1497044382458833979399,0,50715691838863305747509,0,0,1497044382458833979399,0,-
0x6fcfb789a593762557177fe9548e44d166f91ed4,1492947130374119751650,0,50530705000033922260627,0,0,1492947130374119751650,0,-
0x99117c9193b386b036f8c0bb46c2733c783c076c,1485317209924352255257,0,50186672733978499309160,0,0,1485317209924352255257,0,-
0x03b3e2069830dd3bd1a5b5e45dad60a770227ed7,1477431228978660328721,0,49831713297278227400966,0,0,1477431228978660328721,0,-
0x3a3ee61f7c6e1994a2001762250a5e17b2061b6d,1475195571161442558150,15212257639378868000000,0,0,1475195571161442558150,0,0,-
0xa97e52b529860f3a539abdf44d6f45f4bebd5008,1469963668475748590936,15140364826280002000000,0,0,1469963668475748590936,0,0,-
0xd9012a0c82242b04ee09e45e98b24903f982d975,1467262630027094246543,0,49374941618348100746516,0,0,1467262630027094246543,0,-
0x30f1d1ffad34b24bb8310ad9dd237b854b4daea7,1465265114293414626445,0,49285337266590555373114,0,0,1465265114293414626445,0,-
0x618f2d5932b4d29bda43a96be1eef390e1916e24,1462410807113229566312,15036729577673955645878,0,0,1462410807113229566312,0,0,-
0x11931dc95a8e9b1987931031e63611241b682ff1,1450084404382759657892,0,48605695521821289730724,0,0,1450084404382759657892,0,-
0xfbf75933e01b75b154ef0669076be87f62dffae1,1445253644432164037426,14801973984434690222269,0,0,1445253644432164037426,0,0,-
0x4faa6b0a322766bc1dc32b2775541f9424daf782,1434019815699012269761,14648767151366885000000,0,0,1434019815699012269761,0,0,-
0x4432e64624f4c64633466655de3d5132ad407343,1429771692874361406211,0,47700000000000000000000,0,0,1429771692874361406211,0,-
0x53572e897bc04a398ab9df869eb5aa7d3f17e248,1424666030775998478930,14521505087625844169292,0,0,1424666030775998478930,0,0,-
0xe34bb624055b171d777eccbbfc3baaeeffbe432c,1422075691470883839429,14486311602615010997397,0,0,1422075691470883839429,0,0,-
0x2ca3a2b525e75b2f20f59deccae3ffa4bdf3eaa2,1410938431245840092743,0,46864091650202739401720,0,0,1410938431245840092743,0,-
0x598265c6863811ce5e7e65a55b16322ceaff068f,1401447451945249213168,14206811888489670309355,0,0,1401447451945249213168,0,0,-
0xb007c70fc157dc7f30cc2be46c9d74eab93a8877,1394723521690267261874,14116001829374235967407,0,0,1394723521690267261874,0,0,-
0xe45d85b382efd7833da1b8cab53b203d22340b1a,1392412069405985221238,0,46045425631192709261086,0,0,1392412069405985221238,0,-
0x26602bf417c4e57ba3d2268d7f93a1e16f29e069,1376587158222360585569,0,45349002439525087538641,0,0,1376587158222360585569,0,-
0x009023da14a3c9f448b75f33ceb9291c21373bd8,1373976887724792959489,13836729221690997860829,0,0,1373976887724792959489,0,0,-
0xd09ca75315e70bd3988a47958a0c6c5b30b830e1,1373819046723663859666,13834609863987913752329,0,0,1373819046723663859666,0,0,-
0x44a4ea25dd61e4fa53613dea3219eeb0eb7a80d0,1371608876501648410340,0,45130467854572118085343,0,0,1371608876501648410340,0,-
0x7b59793ad075e4ce1e35181054759c080b8d965d,1353368913927607081860,0,44332039897173192002811,0,0,1353368913927607081860,0,-
0x9d269caf80970c7e854c99db8b0c20868825546b,1352086854873386300824,0,44276053864022440393455,0,0,1352086854873386300824,0,-
0x113b761f4df839800f2727fd0b6da87eef567bb9,1347803965855503065541,0,44089153403230891854037,0,0,1347803965855503065541,0,-
0x829f5b50a83e26ee2dbcf536f49eece5966d096c,1343172579655608842586,13424660000000000000000,0,0,1343172579655608842586,0,0,-
0x0dd33f4850b4a39ad88c8726fe9c41fab8e2479f,1338654340787476257901,13364482288585934000000,0,0,1338654340787476257901,0,0,-
0xdb4c9c0ab25976805e1a7869a4a1ed7f6d43a448,1336301193563572041967,13333167879571490630042,0,0,1336301193563572041967,0,0,-
0xfdbe95ec43ca5c77929a1c30e9ee588c28c5c9b4,1326169807270939795530,4591819574978370788,0,5761281987396621673,3378259114052266199,0,1322791548156887529331,N
0x9af999595a08210fcaa705f0491a800551f73388,1325848000976648563665,13194284872518666816177,0,0,1325848000976648563665,0,0,-
0x544b4979263846cbc2bebf0b99d3812536964da5,1311332660546905117371,0,42505646274690116115380,0,0,1311332660546905117371,0,-
0xbdb4d0599ed427a7312489af77d205edf3c2854d,1305705185924364059247,0,42262607819337841647211,0,0,1305705185924364059247,0,-
0x426774601b952411dcf739c32a4436f4f65f6951,1304541853537221186343,12912338275860000000000,0,0,1304541853537221186343,0,0,-
0xf032f533a8814741345215a0710b0364953387a5,1301216470322500072143,0,42069000000000000000000,0,0,1301216470322500072143,0,-
0xcaab2680d81df6b3e2ece585bb45cee97bf30cd7,1291745505577033554800,12743737521454266243381,0,0,1291745505577033554800,0,0,-
0x82f0d518c6a7735dfe2371cf0c25b9a80d9d554b,1284305994399343717305,12645972074394354422111,0,0,1284305994399343717305,0,0,-
0x2df9bca52499f81e577c2cfcfe5491020a5d3bb3,1280521912710149763370,12596316330928006209433,0,0,1280521912710149763370,0,0,-
0x4dacd010e15e220bc6c5c3210d166505d2b6c63a,1272991473219973158848,0,40856715073093757382594,0,0,1272991473219973158848,0,-
0x79a98a9f41051e119cad1b9ffefe523cd0be65f0,1272769002497740075341,12494733342946958146058,0,0,1272769002497740075341,0,0,-
0xcd27430eed1ea5e2b8a3ef95d90c14d2b21552a8,1259026559110018297361,0,40260204376913497981150,0,0,1259026559110018297361,0,-
0x8907b6d09cdfa963acc33396ca667a08ee3d6f10,1256313296544351260309,0,40144562387906022195239,0,0,1256313296544351260309,0,-
0xbb2ca721211d6c0320308dec70d33e07091b4d7b,1252918736117312619172,0,40000000000000000000000,0,0,1252918736117312619172,0,-
0xc86a944e0526894a1a1f8ac01a80fc9a54bf5042,1250184812750196442721,12200000000714042000000,0,0,1250184812750196442721,0,0,-
0x94a468fcb53a043bf5cd95ef21892e02c71134be,1249044050514329001089,0,39835150271257407439407,0,0,1249044050514329001089,0,-
0x91dca37856240e5e1906222ec79278b16420dc92,1241104840139798852761,12082000000000000000000,0,0,1241104840139798852761,0,0,-
0xe4c558d0c06712cd69f582dbfc0bbb05af27e729,1234781972585563607936,12000000000000000000000,0,0,1234781972585563607936,0,0,-
0x4086e3e1e99a563989a9390facff553a4f29b6ee,1209766649421186684776,11676957047944883000000,0,0,1209766649421186684776,0,0,-
0x3c1104428665110298f111e998229fe079337789,1193869705093218044567,11472818283701636028127,0,0,1193869705093218044567,0,0,-
0x75a34444581f563680003f2ba05ea0c890a10934,1191691638996211622725,0,37415191821602253185119,0,0,1191691638996211622725,0,-
0x09f2d2c353507f8cfb49b392ddd0f54405e95846,1189729594349109447649,0,37333078716914125834592,0,0,1189729594349109447649,0,-
0x15e7e224dcfa4dba59f342f01c70007b8a8f4aa0,1186214697697785368291,11374839394532286092953,0,0,1186214697697785368291,0,0,-
0xa0894a415c4f246ce95bae718849579c099cc1d2,1183938973178177548107,0,37091000000000000000000,0,0,1183938973178177548107,0,-
0x12c012ac4b947a072a1f6abb478d094094931215,1175759616130504355169,0,36749731653147355245892,0,0,1175759616130504355169,0,-
0x2e2cee70d0540f3b87258fcec3c5acf354939d04,1173925047724449314046,11217980941536617493343,0,0,1173925047724449314046,0,0,-
0x5a9a01576217e67fcc7661e46d977859948dc2bd,1171015653607213835130,11180926856240300000000,0,0,1171015653607213835130,0,0,-
0x0ea4a285e1353f490ec7f473ab3174cac71cf79a,1169278677776276936129,0,36479887753079397953115,0,0,1169278677776276936129,0,-
0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2,1153637992625726923279,8784775236137851607054,2929630411384316630574,0,977242478439785941191,176395514185940982088,0,-
0xc7859967dcb964e6f06fece32d42357ab98b1f51,1153116943050133158977,0,35809142737271584337577,0,0,1153116943050133158977,0,-
0x742c43952a9f5822446f9280f8f942765beab888,1149868479249459369385,0,35674701266909120022319,0,0,1149868479249459369385,0,-
0xd0fa1ba9922967bf84345fc9b5a1d415c61a00bd,1145444859028368227882,10856582130000000000000,0,0,1145444859028368227882,0,0,-
0x6fbe6eab3053fef0da871807346b0b40e989840f,1145024290504689588488,0,35474453979575235280208,0,0,1145024290504689588488,0,-
0xff9a717fcf03318485579c4b553820edf73adf0a,1141861660968477281131,0,35343870575684981304221,0,0,1141861660968477281131,0,-
0xb8ba36e591facee901ffd3d5d82df491551ad7ef,1136174579513153503285,10739588223300000000000,0,0,1136174579513153503285,0,0,-
0xc4195d4060daeac44058ed668aa5efec50d77ff6,1134688363999627426892,10720861216497655000000,0,0,1134688363999627426892,0,0,-
0x949508892ac154121e0f2f335884c4d3de38a89f,1128835534238089849168,10647192389230283879442,0,0,1128835534238089849168,0,0,-
0x3a22107564513d257f79394c3e58eb8a0f54043c,1116982514870486056680,10498390077268135428312,0,0,1116982514870486056680,0,0,-
0x5cbf8c43b11a3b120d2cc2955f9b638303e0d22f,1107044664485862540459,5200509374407975883514,10136722435664252770948,0,659536383387618116103,447508281098244424356,0,-
0x61175fb85f6bea405e24e2e38b10879788846240,1102409182536567868738,10316157603244876791225,0,0,1102409182536567868738,0,0,-
0x2c531920a372998bc029e20771422018e99f1680,1097405172009855505166,10253769312752565383562,0,0,1097405172009855505166,0,0,-
0xca7c767854b1e7305de07247ab85e30543d1d9c9,1090574508725315126867,0,33243232164311331871431,0,0,1090574508725315126867,0,-
0x8e0b21d5647ad4eeede0510fff1829161bb167c3,1084584428994657855583,0,33000000000000000000000,0,0,1084584428994657855583,0,-
0xa655cd30eb39db07eade930a2fb3ebb9e3bc4e1b,1077301048869584747081,10004076004388503861264,0,0,1077301048869584747081,0,0,-
0x0fc4b69958cb2fa320a96d54168b89953a953fbf,1070253319754080166604,9916908750757382325787,0,0,1070253319754080166604,0,0,-
0x32ad3d7dc190280f5fd759509daeb9b06a620ea2,1063553097896811323153,0,32149559167684168642154,0,0,1063553097896811323153,0,-
0x051f77131b0ea6d149608021e06c7206317782cc,1062155542916600779790,0,32093243617384210665477,0,0,1062155542916600779790,0,-
0xadc2bf9e955b2d8a4b37b77353e561413bf97724,1060570429542177180338,9797461324764904929907,0,0,1060570429542177180338,0,0,-
0x3cad036e538a1adb00d0bd0553be5cbf4c981738,1055773462053897219448,0,31836386967670943704434,0,0,1055773462053897219448,0,-
0x71d48370ecce78d6ab424f323810794cc082bdca,1055164193497302221658,9730928151075318965013,0,0,1055164193497302221658,0,0,-
0x55031f623152cfb63c60a152238b9b3b28c568b0,1048817840719842706676,9652970092323238000000,0,0,1048817840719842706676,0,0,-
0xfadafce89ea2221fa33005640acf2c923312f2b9,1044909503109227216555,9605038520848053925266,0,0,1044909503109227216555,0,0,-
0x873e0306bc92c6ad6e5cad3e67a6bd4c5e8bb7fa,1042284395597053162419,9572877910772829636699,0,0,1042284395597053162419,0,0,-
0xcffad3200574698b78f32232aa9d63eabd290703,1042217742479069784167,9572061683950482000000,0,0,1042217742479069784167,0,0,-
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,1042147284992333879927,0,31289713621496237465180,0,0,1042147284992333879927,0,-
0xe2e74116ad684cd1c6902b784b92158f87ed36e3,1040941731250938573794,0,31241461763922587124398,0,0,1040941731250938573794,0,-
0x7e2a3694256e13705eb7924649e5e267f5bc5398,1040392074302568516941,0,31219468121575973782456,0,0,1040392074302568516941,0,-
0xefdb49a99b30c60a5166d6250edb22215e4ed0e3,1036327564375693782495,9500000000000002000000,0,0,1036327564375693782495,0,0,-
0x34cae1d9e2d014b7b9e6295c66c554d7e79713d3,1034328833633446720341,0,30977114551298738660989,0,0,1034328833633446720341,0,-
0x40a628d16be2ba6956f60402b17f52e8bfe32497,1031119757536056567915,0,30849036032047184562543,0,0,1031119757536056567915,0,-
0x3b66890289366175c360c1f0e1bafae06276ba03,1025818049078086232839,9371763500197516000000,0,0,1025818049078086232839,0,0,-
0x1149e9143c407f3be1df24c463e48963c6de1715,1023449264856496824905,9342920000000000000000,0,0,1023449264856496824905,0,0,-
0x1f0b4a37dd271b43055c867c473bcc12d504c162,1022606511772095018387,0,30509905202865382307209,0,0,1022606511772095018387,0,-
0xe6c62ce374b7918bc9355d13385a1fb8a47cf3e0,1021085416530839324878,0,30449410167764683137648,0,0,1021085416530839324878,0,-
0x16cfa23c9ee98eadbdd926b7b43a99fa7af458a5,1020645141339020256055,0,0,3012850174318659313,0,0,1020645141339020256055,N
0xade9e51c9e23d64e538a7a38656b78ab6bcc349e,1009761600637513993206,0,30000000000000000000000,0,0,1009761600637513993206,0,-
